"Dim.1"	"Dim.2"	"Dim.3"	"Dim.4"	"Dim.5"
"H1437_RHL1016"	0.153768106734408	0.00294367182172648	0.0945960839454079	0.016120852972613	0.0118036247027945
"H1437_RHL1019"	0.190881480898204	0.0154221237564531	0.143269673457036	0.06538286069958	0.00308752030366908
"H1437_RHL1022"	0.374733109761883	0.139551807896733	0.117967632075705	0.00791663830892514	0.00037974977036521
"H1437_RHL1033"	0.748334241997737	0.0546887146096775	0.0135533031436794	2.34876549020923e-05	1.25558438152037e-05
"H1437_RHL1042"	0.506566089043207	0.0199183488785393	0.0567708960841349	0.000348779257160029	0.00117503071220754
"H1437_RHL1049"	0.116349573141333	0.111100823550347	0.06962243038	0.107069034425559	0.00207027729752479
"H1437_RHL1050"	0.200266750275122	0.122567411394858	0.093408168897298	0.000992590595324325	0.00039749123568829
"H1437_RHL1057"	0.296253577764035	0.153040393196969	0.118233267712957	0.00211061248325474	0.00018241909720665
"H1437_RHL1059"	0.733443857495899	0.0429639196849495	0.0135897053463233	0.00237213039738129	0.000475264503443669
"H1437_RHL1062"	0.511139222301816	0.149057286134211	0.103541231393615	0.00039681788985174	1.44943277588415e-05
"H1437_RHL1066"	0.827604153005718	0.0604051008625854	0.000316618454253474	0.00328850373947057	9.50317305363151e-06
"H1437_RHL1067"	0.387744114770469	0.00379965937378416	0.111849703489716	0.000109159818617836	0.00491208760597303
"H1437_RHL1071"	0.114535653924097	0.0021353732218194	0.0922166609602214	0.0333115225783217	0.0421122414835957
"H1437_RHL1073"	0.0331850534158241	0.0191921189231084	0.124099474728019	0.0445720275744659	0.00343380791471222
"H1437_RHL1075"	0.729171485629134	0.0614901662890446	0.0115708756540768	0.00070095007394429	0.0011294803122243
"H1437_RHL1077"	0.745466605048248	0.0598597950131777	0.00879886863932213	0.00176199512828223	0.000828888956412686
"H1437_RHL1078"	0.0711628301339643	1.41425063521539e-05	0.180232222372335	0.0263790021770157	0.0142706472015126
"H1437_RHL1088"	0.356688721163141	0.153018940612596	0.120439731495935	0.00593539761352144	0.000201836654695978
"H1437_RHL1094"	0.764200899401597	0.0603685367303187	0.0089781384842834	0.000777348113493563	0.00165386639268978
"H1437_RHL1095"	0.59633870064731	0.0408485506899052	0.0371095936926935	0.00193506070230753	0.00323491281136386
"H1437_RHL1096"	0.0934952426205713	0.0161137770189605	0.118000018923947	0.0124335884463245	0.00186104769054008
"H1437_RHL1099"	0.646461254068204	0.0677452425767982	0.0299419510771933	0.00571443418687767	0.000143131233483035
"H1437_RHL1100"	0.0296436714486782	0.0352143457902372	0.128276894811737	0.00163999256865106	0.00325285911400073
"H1437_RHL1102"	0.337871967873198	0.178829289058483	0.112456068112289	1.00606525757769e-06	0.0129777633575915
"H1437_RHL1103"	0.0496032250595991	0.109704829915252	0.10985805094088	0.0360872715607819	0.0142912949428228
"H1437_RHL1104"	0.690294353439299	0.0571366759560901	0.0156883332853579	0.000431951209598437	0.00193640091827041
"H1437_RHL1105"	0.0122752421072544	0.111716670408152	0.112946347976717	0.0582825117178089	0.0132898054800111
"H1437_RHL1106"	0.0198320580535429	0.0760624847760791	0.12528857686006	0.00276762391953294	0.00658392079325276
"H1437_RHL1109"	0.300779283849058	0.154252615728186	0.104978549065794	0.00789187870852162	0.00200085850291332
"H1437_RHL1110"	0.251011002227803	0.175112569117539	0.108479057732292	0.00116980716395875	0.00687642598403441
"H1437_RHL1117"	0.0569439401556179	0.00249487116648792	0.0330031930903129	0.0535931478298176	0.476030226006479
"H1437_RHL1119"	0.439050080253311	0.00639220114856074	0.0718092711162296	0.000819875345569624	0.00479469098611766
"H1437_RHL1133"	0.440315387725017	0.0303071003240887	0.0773761179592269	0.000279847313482846	0.00238619746254616
"H1437_RHL1135"	0.211287000237673	0.00073221921403667	0.143767122352782	0.00324842745488718	0.0010853550558855
"H1437_RHL1136"	0.228134117034151	0.13688326106079	0.12669450572424	0.00098456678104033	0.00446586909434719
"H1437_RHL1144"	0.132842689402075	0.0612070727820911	0.181386400017534	0.00295063306739422	0.00356414958114759
"A427_LUNG"	0.499960508047737	0.288619692231118	0.00195422427241593	0.00120832955535819	0.00225549651048912
"ABC1_LUNG"	0.648324513193309	0.15314583295231	0.00151631719976861	0.000107783223525011	0.000436827813022618
"CALU3_LUNG"	0.167096432436316	0.633321328345718	0.0429149507464806	0.0131799379270343	0.000173079686206955
"CORL105_LUNG"	0.084289193730398	0.611371149796585	0.0387012385629798	0.00166488987631092	0.000966989137314068
"DV90_LUNG"	0.249900159627856	0.342716352684071	0.00292653646223101	0.00408750048265716	0.00419666462155087
"EKVX_LUNG"	0.481041091846973	0.319134191836175	0.0163225596953388	0.000282345288534268	0.00115222184844986
"HCC1171_LUNG"	0.617216614075233	0.242992891478295	0.00259295912202218	0.0128178743956572	0.000297843063862364
"HCC1833_LUNG"	0.621328566368394	0.167821480341201	0.000340944194366333	2.12510624345286e-05	0.000355185127003146
"HCC2108_LUNG"	0.822916707071597	0.0660513010793229	7.5013972175625e-05	0.000921596123353653	0.000279794882964661
"HCC2279_LUNG"	0.256198537430071	0.465210443051583	0.02325478630056	0.00375299986176596	0.000327300244901723
"HCC2429_LUNG"	0.658011412338644	0.125911036884393	0.00583883387713065	0.001704794266438	0.00367937260471402
"HCC2450_LUNG"	0.468544601281768	0.316225259207985	0.000200928285403366	0.000253620131974428	7.51499402172359e-05
"HCC2935_LUNG"	0.0640899705120815	0.626218987864684	0.0231750120127345	0.0032099880547376	0.00302312580354957
"HCC364_LUNG"	0.793500098441584	0.11024178718055	0.000313260667160641	2.57634220787985e-05	2.85027937034346e-05
"HCC4006_LUNG"	0.576240916212374	0.269399559450329	0.00333157796263898	0.00453264948435373	0.000324569357042201
"HCC44_LUNG"	0.0720175121387571	0.689081462686832	0.0358271566858486	0.00389739595760972	7.06737634881342e-06
"HCC461_LUNG"	0.739304750407651	0.142151484389494	0.00085863231803614	8.96808061599343e-05	0.000123822579475393
"HCC515_LUNG"	0.404637476147045	0.372459102486702	0.0175485402453656	0.001485749619073	0.0001208002696721
"HCC78_LUNG"	0.217698929312303	0.527349610442623	0.0133980477176704	0.000462895362022731	0.00193205622208936
"HCC827GR5_LUNG"	0.546291486405837	0.263394035791408	0.00250043491974954	0.000970513352502854	7.88698822215995e-05
"HCC827_LUNG"	0.583074505054872	0.276048601563031	0.000994747354818983	0.0007155317338861	0.00203447059593106
"HOP62_LUNG"	0.856113948553367	0.0693722790153265	0.000162062064539237	0.00102668895799833	2.09852598051002e-06
"LXF289_LUNG"	0.333866820862963	0.401893107374285	0.00533509131213127	0.0173130456953164	0.00157950420948896
"MORCPR_LUNG"	0.007677889176324	0.61377364548867	0.0321705903424428	0.00749069918987954	0.000206421272770609
"NCIH1355_LUNG"	0.68319260019434	0.167656583465975	0.00121866223082686	0.00275534270090662	1.47589460611844e-11
"NCIH1373_LUNG"	0.0354151950187032	0.713661290094032	0.0180309704531965	0.00258516593772006	0.000235968057802821
"NCIH1395_LUNG"	0.0161193024141372	0.555839198394273	0.0752080084774137	0.0222030745441005	0.000286729792997437
"NCIH1435_LUNG"	0.439248375560987	0.311756906295348	0.00496604998348321	0.000562110670109564	3.76154730636034e-05
"NCIH1563_LUNG"	0.376852725607925	0.356142455591071	0.0351961144068468	0.000630266721692897	2.04000474032196e-05
"NCIH1568_LUNG"	0.754007539586649	0.13586448591369	0.000128660974579184	0.0025656866013124	3.40277489288433e-06
"NCIH1573_LUNG"	0.331725925705928	0.403214571124308	0.0132478341797701	0.0119346982992844	0.0047838046765777
"NCIH1623_LUNG"	1.24431504136223e-05	0.698545670726827	0.0340104556913446	0.000389824717765891	0.0011226804685079
"NCIH1648_LUNG"	0.188257750294246	0.56879440177738	0.0188571508457318	0.000216657421909481	0.000137249601677268
"NCIH1651_LUNG"	0.686109069879544	0.167155744744471	0.000464041209217182	0.00415392942230151	0.00204893976223222
"NCIH1693_LUNG"	0.681098211618752	0.0606232473869654	0.00131429606343472	0.000773393350410883	0.000908484667825792
"NCIH1734_LUNG"	0.590230823282145	0.278052775469391	0.00246002936229849	0.00230279793267285	4.44708211957312e-05
"NCIH1755_LUNG"	0.4643450949982	0.344777503279482	0.00411379038843755	0.000466106451591924	0.000477468982636182
"NCIH1792_LUNG"	0.839847644213916	0.0634393968211214	1.50536967773926e-05	0.00185468995540058	8.1898311756482e-05
"NCIH1793_LUNG"	0.217170908147497	0.565121004353539	0.02766898654352	0.000139761885274835	8.22890972503475e-05
"NCIH1819_LUNG"	0.740751581287816	0.0966645816354253	7.43472102984006e-05	6.06640422258531e-05	1.28531672215889e-06
"NCIH1838_LUNG"	0.055734933547353	0.630294886086685	0.0232935933274878	0.00508353274859907	0.000597069028747835
"NCIH1944_LUNG"	0.336768699689276	0.317305604730214	0.0197577461305416	0.0156465395179917	0.000724596364789981
"NCIH1975_LUNG"	0.710695687595516	0.186831521422649	0.000295737069772155	8.52710427836337e-05	0.000842916843701543
"NCIH2009_LUNG"	0.736756842861244	0.172458484102954	0.000632586104220736	0.00043021820469239	2.62674744843144e-05
"NCIH2023_LUNG"	0.389703699211949	0.430194926944517	0.0185396344634397	0.00167610895620936	7.99338342898414e-05
"NCIH2030_LUNG"	0.402069402768405	0.346642459679907	0.014446369765068	0.000152352944485057	0.000161771016978607
"NCIH2073_LUNG"	0.290327024754465	0.546523997484592	0.0364377763063076	0.00900567007183867	9.9961814303924e-05
"NCIH2077_LUNG"	0.498935277831371	0.23489993188493	0.00292539336913946	0.000277804492118834	0.00298446932483779
"NCIH2085_LUNG"	0.0761932760215163	0.705963293146905	0.0126755684099966	0.000227763786671411	6.25198316915521e-05
"NCIH2087_LUNG"	0.608120222143488	0.255324785545227	0.00206786368536762	4.38789191895454e-05	0.000663288484308245
"NCIH2122_LUNG"	0.311349275382867	0.412728150187772	0.0504111342085798	0.00799148386283782	2.93119597531863e-05
"NCIH2126_LUNG"	0.273142267717911	0.432910419769031	0.0254202990268803	0.00136962930045979	0.00205015346345566
"NCIH2228_LUNG"	0.757181793727968	0.100713295550262	0.00180571989374498	0.0131719247354353	0.00244119253880608
"NCIH2291_LUNG"	0.213921818538533	0.575830048079083	0.0136949470024714	9.63684533965471e-06	9.53364530160984e-05
"NCIH2342_LUNG"	0.541616700957325	0.250166268571385	0.000375970942936942	5.2688685159786e-05	0.000114768508999197
"NCIH2347_LUNG"	0.696480162447137	0.168207954771889	0.00248424336176141	0.000504300289470649	0.00181510629056524
"NCIH23_LUNG"	0.117212132384283	0.591652576816611	0.00457257612781234	0.00334010044171875	0.000952778768591098
"NCIH2405_LUNG"	0.627692063437463	0.206787480633363	0.00474654371737144	0.00090654351945583	6.75998502503747e-05
"NCIH3122_LUNG"	0.399909918195488	0.344718721532438	0.00773656239202294	0.00208321754244478	0.000263933641981674
"NCIH3255_LUNG"	0.3586023152366	0.413065758908339	0.00888660987875688	0.00207624959693445	0.000556925703086859
"NCIH441_LUNG"	0.636777847677897	0.161426198731982	0.000152778603618589	0.00999276331384058	0.00210231442339775
"NCIH522_LUNG"	0.61923725154914	0.14412002444757	0.00897386024641275	0.00686426456285951	0.000536265814098137
"NCIH838_LUNG"	0.678062806274198	0.0723064826663062	6.28600240810826e-05	0.0134600775056201	0.000533309514541524
"NCIH854_LUNG"	0.196443042658087	0.41364790523051	0.0206223111243395	0.000978313619017548	0.000399490198772704
"PC14_LUNG"	0.0207341429368234	0.73351135707828	0.0349891582754525	0.00587661559105287	0.00254905939915102
"PC9_LUNG"	0.170848581286503	0.580094722678304	0.0253172491295945	0.0149170618382078	0.00629685736464782
"RERFLCAD1_LUNG"	0.724347656690507	0.140044923072519	0.000366761000475474	0.011049662060801	0.000602990707970792
"RERFLCAD2_LUNG"	0.0730596691897118	0.728298318442195	0.0351178801460297	0.00519457876569088	0.00110107253996678
"RERFLCKJ_LUNG"	0.691409400129193	0.12425870245564	0.00273344043011205	0.00260804298199884	0.00406614548586573
"RERFLCMS_LUNG"	0.306151539103249	0.515817874985768	0.026854217315874	0.00153658872810526	0.000105940449860181
"SKLU1_LUNG"	0.0354432055540631	0.609529167355754	0.015512401232045	1.007091719767e-07	2.07912257653592e-09
"A549_LUNG"	0.341636762748509	0.406878255192046	0.0428888255652317	0.00274873288379404	0.000537552947614241
"NCIH1437_LUNG"	0.344481208932587	0.379667951895957	0.0219406100368304	0.00116160309469292	0.000331028224464539
"A549_avg"	0.21790790813305	0.626143367555068	0.1497648178476	0.000577905773678345	0.00100703635265956
"H1437_avg"	0.294837430472119	0.0525311633893833	0.611504699518817	0.00340895399177568	0.00052515477421822
